datetime_utc,latitude_deg,longitude_deg,temp_c_raw,temp_c_calibrated,deployment_state,qc_flag
2024-10-01T11:51:00Z,48.944668,-126.87464,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T11:52:00Z,48.944786,-126.873917,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T11:53:00Z,48.944898,-126.873177,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T11:54:00Z,48.94501,-126.872437,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T11:55:00Z,48.945122,-126.871697,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T11:56:00Z,48.945234,-126.870957,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T11:57:00Z,48.94537,-126.87028,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T11:58:00Z,48.945586,-126.86981,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T11:59:00Z,48.945802,-126.86934,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T12:00:00Z,48.946018,-126.86887,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:01:00Z,48.946234,-126.8684,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:02:00Z,48.94648,-126.868019,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:03:00Z,48.946824,-126.867931,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:04:00Z,48.947168,-126.867843,15.205415039062501,15.2284150390625,in_water,1
2024-10-01T12:05:00Z,48.947512,-126.867755,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:06:00Z,48.947856,-126.867667,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:07:00Z,48.948192,-126.867505,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:08:00Z,48.9485,-126.867097,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:09:00Z,48.948808,-126.866689,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:10:00Z,48.949116,-126.866281,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:11:00Z,48.949424,-126.865873,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:12:00Z,48.949685,-126.865398,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:13:00Z,48.949793,-126.864704,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:14:00Z,48.949901,-126.86401,15.183964843749997,15.206964843749997,in_water,1
2024-10-01T12:15:00Z,48.950009,-126.863316,15.194689941406246,15.217689941406245,in_water,1
2024-10-01T12:16:00Z,48.950117,-126.862622,15.183964843749997,15.206964843749997,in_water,1
2024-10-01T12:17:00Z,48.950148,-126.861928,15.17323974609375,15.196239746093749,in_water,1
2024-10-01T12:18:00Z,48.949926,-126.861232,15.17323974609375,15.196239746093749,in_water,1
2024-10-01T12:19:00Z,48.949704,-126.860536,15.17323974609375,15.196239746093749,in_water,1
2024-10-01T12:20:00Z,48.949482,-126.85984,15.17323974609375,15.196239746093749,in_water,1
2024-10-01T12:21:00Z,48.94926,-126.859144,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:22:00Z,48.948988,-126.858543,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:23:00Z,48.94855,-126.858255,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:24:00Z,48.948112,-126.857967,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:25:00Z,48.947674,-126.857679,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:26:00Z,48.947236,-126.857391,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:27:00Z,48.946805,-126.857197,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:28:00Z,48.946399,-126.857311,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:29:00Z,48.945993,-126.857425,15.151789550781245,15.174789550781245,in_water,1
2024-10-01T12:30:00Z,48.945587,-126.857539,15.1625146484375,15.1855146484375,in_water,1
2024-10-01T12:31:00Z,48.945181,-126.857653,15.151789550781245,15.174789550781245,in_water,1
2024-10-01T12:32:00Z,48.944781,-126.857795,15.151789550781245,15.174789550781245,in_water,1
2024-10-01T12:33:00Z,48.944399,-126.858031,15.151789550781245,15.174789550781245,in_water,1
2024-10-01T12:34:00Z,48.944017,-126.858267,15.151789550781245,15.174789550781245,in_water,1
2024-10-01T12:35:00Z,48.943635,-126.858503,15.141064453124997,15.164064453124997,in_water,1
2024-10-01T12:36:00Z,48.943253,-126.858739,15.141064453124997,15.164064453124997,in_water,1
2024-10-01T12:37:00Z,48.942879,-126.858974,15.130339355468749,15.153339355468749,in_water,1
2024-10-01T12:38:00Z,48.942531,-126.859206,15.141064453124997,15.164064453124997,in_water,1
2024-10-01T12:39:00Z,48.942183,-126.859438,15.130339355468749,15.153339355468749,in_water,1
2024-10-01T12:40:00Z,48.941835,-126.85967,15.130339355468749,15.153339355468749,in_water,1
2024-10-01T12:41:00Z,48.941487,-126.859902,15.130339355468749,15.153339355468749,in_water,1
2024-10-01T12:42:00Z,48.941142,-126.860136,15.130339355468749,15.153339355468749,in_water,1
2024-10-01T12:43:00Z,48.940808,-126.860374,15.130339355468749,15.153339355468749,in_water,1
2024-10-01T12:44:00Z,48.940474,-126.860612,15.1196142578125,15.1426142578125,in_water,1
